uid,x,y
2140,110,115
2141,113,126
2142,107,130
2143,97,137
2144,155,77
2145,146,67
2146,108,93
2147,169,123
2148,50,5
2149,122,131
2150,195,85
2151,149,77
2152,150,76
2153,150,80
2154,97,82
2155,37,4
2156,107,138
2157,106,107
2158,170,40
2159,128,149
2160,124,51
2161,144,71
2162,117,91
2163,162,63
2164,121,57
2165,154,51
2166,176,44
2167,80,138
2168,76,115
2169,71,23
2170,126,74
2171,84,141
2172,139,46
2173,186,169
2174,95,135
2175,88,137
2176,174,42
2177,124,51
2178,88,140
2179,148,103
2180,114,37
2181,88,15
2182,110,134
2183,144,75
2184,66,171
2185,140,92
2186,151,90
2187,103,3
2188,189,55
2189,155,145
2190,144,110
2191,96,82
2192,140,76
2193,169,1
2194,108,84
2195,159,110
2196,188,49
2197,97,82
2198,162,89
2199,148,125
2200,89,102
2201,174,29
2202,126,66
2203,74,131
2204,86,24
2205,120,20
2206,114,138
2207,86,132
2208,166,82
2209,66,171
2210,115,126
2211,140,56
2212,104,103
2213,14,11
2214,105,59
2215,152,75
2216,117,89
2217,179,40
2218,174,151
2219,131,82
2220,50,182
2221,196,115
2222,107,132
2223,174,17
2224,97,28
2225,142,80
2226,127,71
2227,157,61
2228,155,14
2229,161,82
2230,184,39
2231,102,109
2232,72,94
2233,192,17
2234,152,75
2235,162,79
2236,185,45
2237,62,107
2238,46,180
2239,103,88
2240,62,171
2241,127,109
2242,166,58
2243,90,140
2244,52,184
2245,126,28
2246,142,46
2247,129,75
2248,181,48
2249,102,93
2250,166,41
2251,170,136
2252,65,176
2253,177,58
2254,86,132
2255,153,69
2256,158,83
2257,135,61
2258,146,95
2259,136,55
2260,163,67
2261,122,50
2262,69,18
2263,185,70
2264,198,8
2265,99,128
2266,71,15
2267,177,38
2268,48,179
2269,15,3
2270,144,78
2271,176,8
2272,161,61
2273,173,66
2274,120,91
2275,76,120
2276,81,93
2277,86,133
2278,47,179
2279,142,110
2280,104,30
2281,126,74
2282,141,85
2283,133,91
2284,137,95
2285,127,80
2286,102,106
2287,186,107
2288,127,88
2289,116,137
2290,137,111
2291,55,183
2292,151,80
2293,166,24
2294,123,62
2295,35,164
2296,170,94
2297,130,86
2298,109,38
2299,105,127
2300,167,147
2301,117,138
2302,182,86
2303,163,34
2304,99,135
2305,137,58
2306,124,51
2307,76,9
2308,96,118
2309,130,63
2310,80,125
2311,191,109
2312,66,19
2313,172,19
2314,120,70
2315,119,53
2316,28,149
2317,191,32
2318,130,86
2319,98,6
2320,72,85
2321,114,5
2322,151,45
2323,154,73
2324,111,70
2325,166,72
2326,186,113
2327,130,79
2328,112,45
2329,91,125
2330,166,53
2331,167,124
2332,130,74
2333,196,130
2334,171,60
2335,173,96
2336,130,8
2337,5,38
2338,124,110
2339,191,56
2340,120,98
2341,85,67
2342,143,88
2343,141,119
2344,126,113
2345,191,51
2346,182,44
2347,185,22
2348,118,30
2349,113,121
2350,177,57
2351,66,136
2352,113,103
2353,181,47
2354,149,97
2355,44,1
2356,173,66
2357,189,54
2358,91,134
2359,174,88
2360,163,63
2361,131,76
2362,79,87
2363,121,119
2364,169,126
2365,169,91
2366,153,52
2367,89,124
2368,180,111
2369,140,84
2370,97,69
2371,64,106
2372,177,81
2373,129,71
2374,131,70
2375,135,26
2376,161,97
2377,125,80
2378,117,128
2379,96,12
2380,152,63
2381,136,73
2382,109,47
2383,162,140
2384,102,119
2385,102,85
2386,191,96
2387,139,70
2388,147,85
2389,158,78
2390,177,70
2391,172,147
2392,99,129
2393,138,106
2394,143,165
2395,149,82
2396,120,99
2397,26,5
2398,186,47
2399,120,71
2400,115,90
2401,81,131
2402,122,41
2403,111,129
2404,155,27
2405,111,103
2406,163,159
2407,188,11
2408,182,70
2409,99,103
2410,45,180
2411,150,91
2412,183,44
2413,178,51
2414,151,78
2415,170,92
2416,162,80
2417,181,85
2418,127,94
2419,170,56
2420,149,80
2421,79,139
2422,146,84
2423,156,106
2424,113,88
2425,127,95
2426,154,36
2427,87,18
2428,194,14
2429,158,34
2430,92,131
2431,172,83
2432,159,51
2433,115,131
2434,155,15
2435,180,62
2436,158,74
2437,130,106
2438,196,130
2439,133,95
2440,97,27
2441,125,74
2442,170,28
2443,136,76
2444,43,188
2445,131,103
2446,88,103
2447,119,69
2448,180,60
2449,80,72
2450,133,71
2451,182,26
2452,71,184
2453,169,73
2454,105,33
2455,146,113
2456,108,80
2457,77,70
2458,126,4
2459,197,64
2460,183,29
2461,128,102
2462,127,82
2463,49,171
2464,136,48
2465,86,67
2466,5,34
2467,128,63
2468,37,165
2469,151,101
2470,188,170
2471,149,63
2472,124,69
2473,103,120
2474,176,19
2475,149,74
2476,72,109
2477,93,129
2478,81,200
2479,34,3
2480,106,21
2481,140,73
2482,129,105
2483,116,19
2484,115,1
2485,87,71
2486,93,99
2487,184,45
2488,155,94
2489,82,87
2490,112,90
2491,36,188
2492,183,50
2493,86,131
2494,116,127
2495,35,6
2496,94,113
2497,16,9
2498,121,131
2499,61,171
2500,35,5
2501,107,122
2502,164,55
2503,121,78
2504,114,87
2505,191,181
2506,128,132
2507,130,57
2508,143,119
2509,88,92
2510,120,94
2511,152,102
2512,150,104
2513,174,21
2514,123,46
2515,66,175
2516,101,93
2517,143,103
2518,86,29
2519,68,177
2520,93,27
2521,65,177
2522,75,157
2523,70,105
2524,162,83
2525,4,51
2526,59,115
2527,172,24
2528,75,84
2529,85,133
2530,133,88
2531,77,114
2532,143,124
2533,88,87
2534,177,68
2535,142,89
2536,180,66
2537,105,92
2538,165,21
2539,103,78
2540,144,92
2541,183,37
2542,129,69
2543,122,46
2544,179,113
2545,148,100
2546,102,161
2547,44,199
2548,126,100
2549,169,88
2550,82,132
2551,160,75
2552,159,69
2553,129,38
2554,128,74
2555,166,126
2556,120,94
2557,106,84
2558,103,24
2559,93,93
2560,127,59
2561,151,102
2562,150,98
2563,134,72
2564,94,133
2565,84,88
2566,135,79
2567,41,165
2568,144,71
2569,174,77
2570,116,123
2571,82,116
2572,58,167
2573,159,87
2574,160,77
2575,71,186
2576,78,71
2577,194,47
2578,5,35
2579,159,87
2580,139,71
2581,170,86
2582,176,19
2583,170,58
2584,188,60
2585,144,77
2586,129,98
2587,52,190
2588,160,14
2589,101,87
2590,112,24
2591,173,126
2592,138,55
2593,169,125
2594,74,119
2595,73,121
2596,107,157
2597,102,132
2598,126,1
2599,112,138
2600,111,99
2601,188,119
2602,167,43
2603,177,114
2604,99,94
2605,123,137
2606,157,73
2607,74,117
2608,99,120
2609,113,88
2610,16,5
2611,102,93
2612,145,26
2613,168,80
2614,97,120
2615,183,61
2616,180,58
2617,181,84
2618,135,89
2619,176,94
2620,64,179
2621,185,94
2622,86,128
2623,146,114
2624,96,34
2625,47,75
2626,116,99
2627,90,101
2628,49,179
2629,160,94
2630,44,167
2631,152,70
2632,92,109
2633,175,22
2634,187,116
2635,178,44
2636,126,79
2637,192,27
2638,46,174
2639,180,46
2640,53,172
2641,116,87
2642,135,88
2643,171,22
2644,131,5
2645,164,46
2646,180,102
2647,72,1
2648,121,67
2649,49,185
2650,126,47
2651,127,63
2652,134,101
2653,151,44
2654,105,81
2655,199,114
2656,128,67
2657,176,88
2658,168,119
2659,116,95
2660,127,109
2661,76,134
2662,105,79
2663,23,4
2664,189,36
2665,173,92
2666,199,69
2667,124,92
2668,168,84
2669,113,76
2670,74,106
2671,155,107
2672,174,29
2673,43,168
2674,188,55
2675,188,49
2676,169,71
2677,70,112
2678,180,67
2679,157,63
2680,100,116
2681,92,103
2682,86,139
2683,52,189
2684,91,113
2685,193,96
2686,186,70
2687,122,109
2688,60,137
2689,183,46
2690,42,4
2691,137,68
2692,168,89
2693,68,169
2694,145,90
2695,187,111
2696,124,120
2697,112,132
2698,161,89
2699,93,118
2700,127,80
2701,66,176
2702,83,102
2703,36,175
2704,183,90
2705,15,4
2706,148,124
2707,68,109
2708,80,149
2709,79,96
2710,180,82
2711,127,52
2712,179,82
2713,140,47
2714,160,103
2715,93,125
2716,75,135
2717,66,168
2718,35,1
2719,180,59
2720,118,101
2721,132,50
2722,135,115
2723,126,123
2724,181,90
2725,94,132
2726,177,51
2727,160,60
2728,60,4
2729,185,51
2730,97,133
2731,169,25
2732,164,88
2733,77,84
2734,79,14
2735,194,15
2736,89,135
2737,74,100
2738,97,83
2739,133,62
2740,129,113
2741,149,88
2742,180,37
2743,124,46
2744,155,115
2745,137,81
2746,189,17
2747,131,129
2748,78,87
2749,89,99
2750,179,17
2751,136,73
2752,132,104
2753,113,57
2754,106,87
2755,135,103
2756,141,90
2757,14,7
2758,99,76
2759,196,68
2760,152,105
2761,93,21
2762,134,91
2763,135,34
2764,130,84
2765,127,66
2766,183,90
2767,60,174
2768,96,75
2769,135,74
2770,73,135
2771,140,113
2772,169,83
2773,113,43
2774,17,6
2775,172,65
2776,198,76
2777,190,183
2778,96,14
2779,92,118
2780,93,21
2781,96,94
2782,180,70
2783,164,85
2784,124,108
2785,180,57
2786,151,68
2787,103,119
2788,161,90
2789,127,19
2790,180,68
2791,144,118
2792,40,152
2793,140,51
2794,150,30
2795,151,61
2796,41,95
2797,6,82
2798,121,76
2799,64,107
2800,128,28
2801,85,89
2802,168,13
2803,102,24
2804,90,132
2805,96,104
2806,157,108
2807,153,69
2808,165,59
2809,67,168
2810,119,27
2811,196,96
2812,136,81
2813,123,129
2814,96,82
2815,187,41
2816,102,81
2817,21,136
2818,116,33
2819,153,100
2820,146,81
2821,77,101
2822,74,163
2823,107,135
2824,149,78
2825,132,77
2826,76,82
2827,180,70
2828,179,167
2829,174,89
2830,21,7
2831,88,86
2832,174,80
2833,175,22
2834,125,100
2835,197,32
2836,162,93
2837,125,81
2838,121,82
2839,167,76
2840,118,83
2841,175,81
2842,152,79
2843,119,87
2844,155,110
2845,183,52
2846,174,47
2847,68,166
2848,61,163
2849,42,2
2850,126,76
2851,110,100
2852,138,87
2853,162,39
2854,160,81
2855,184,194
2856,33,140
2857,64,150
2858,151,126
2859,72,86
2860,132,64
2861,94,23
2862,112,41
2863,67,141
2864,74,116
2865,74,135
2866,96,25
2867,79,151
2868,80,98
2869,196,129
2870,63,171
2871,19,10
2872,111,131
2873,97,108
2874,176,114
2875,157,113
2876,111,133
2877,152,81
2878,105,59
2879,105,101
2880,186,108
2881,113,38
2882,127,95
2883,110,53
2884,170,67
2885,134,44
2886,118,117
2887,132,10
2888,125,87
2889,191,55
2890,127,78
2891,152,82
2892,96,25
2893,146,95
2894,163,57
2895,118,40
2896,158,78
2897,170,155
2898,96,136
2899,80,68
2900,173,142
2901,171,53
2902,114,26
2903,186,99
2904,185,109
2905,138,86
2906,97,26
2907,161,138
2908,44,1
2909,68,137
2910,103,102
2911,190,24
2912,181,67
2913,111,84
2914,135,102
2915,135,81
2916,86,142
2917,91,135
2918,130,70
2919,72,11
2920,121,78
2921,188,102
2922,131,83
2923,173,75
2924,166,60
2925,129,60
2926,132,99
2927,47,176
2928,132,89
2929,155,65
2930,1,11
2931,97,69
2932,111,114
2933,78,86
2934,95,113
2935,125,30
2936,46,183
2937,130,38
2938,127,80
2939,30,1
2940,181,69
2941,115,94
2942,48,3
2943,140,84
2944,155,46
2945,65,116
2946,104,126
2947,121,141
2948,151,92
2949,152,62
2950,110,95
2951,158,101
2952,108,13
2953,155,74
2954,188,46
2955,182,71
2956,116,121
2957,124,126
2958,143,28
2959,162,107
2960,128,66
2961,183,44
2962,148,94
2963,174,94
2964,170,20
2965,125,75
2966,47,5
2967,65,16
2968,48,195
2969,141,52
2970,54,182
2971,184,32
2972,140,72
2973,107,142
2974,73,14
2975,108,94
2976,155,82
2977,89,66
2978,138,92
2979,186,36
2980,169,82
2981,122,82
2982,143,106
2983,186,31
2984,75,119
2985,155,73
2986,119,115
2987,156,39
2988,93,25
2989,79,101
2990,90,115
2991,172,11
2992,49,173
2993,188,65
2994,106,108
2995,174,151
2996,182,161
2997,113,98
2998,151,75
2999,78,99
3000,144,80
3001,121,119
3002,182,68
3003,173,36
3004,23,11
3005,191,182
3006,112,121
3007,115,48
3008,142,47
3009,95,22
3010,95,137
3011,135,73
3012,133,85
3013,166,54
3014,149,55
3015,135,88
3016,163,57
3017,72,165
3018,126,106
3019,159,97
3020,84,103
3021,146,120
3022,158,38
3023,143,43
3024,161,80
3025,53,174
3026,148,88
3027,111,98
3028,93,84
3029,165,51
3030,79,87
3031,106,31
3032,179,104
3033,76,78
3034,185,48
3035,197,57
3036,110,128
3037,164,42
3038,106,108
3039,137,131
3040,132,68
3041,171,89
3042,158,66
3043,149,88
3044,120,73
3045,65,146
3046,163,56
3047,124,119
3048,99,126
3049,2,56
3050,162,36
3051,51,4
3052,72,105
3053,17,6
3054,110,51
3055,127,89
3056,82,26
3057,156,62
3058,168,73
3059,18,8
3060,143,47
3061,116,98
3062,182,82
3063,101,120
3064,165,83
3065,80,93
3066,184,52
3067,190,125
3068,115,94
3069,126,28
3070,155,75
3071,137,102
3072,118,14
3073,55,177
3074,188,170
3075,106,106
3076,129,51
3077,168,85
3078,88,30
3079,97,27
3080,159,74
3081,151,127
3082,159,79
3083,122,100
3084,119,98
3085,158,75
3086,181,82
3087,134,78
3088,58,178
3089,162,79
3090,128,63
3091,129,14
3092,142,90
3093,176,22
3094,150,88
3095,162,55
3096,101,24
3097,136,104
3098,119,110
3099,193,25
3100,122,2
3101,81,157
3102,103,96
3103,127,137
3104,123,89
3105,156,46
3106,94,19
3107,167,124
3108,162,45
3109,75,112
3110,81,66
3111,143,91
3112,160,81
3113,151,126
3114,16,8
3115,145,112
3116,2,37
3117,122,140
3118,156,53
3119,137,105
3120,129,57
3121,131,89
3122,119,76
3123,148,92
3124,168,123
3125,106,107
3126,42,171
3127,159,36
3128,132,27
3129,1,35
3130,73,82
3131,118,95
3132,197,21
3133,127,80
3134,91,15
3135,70,19
3136,83,134
3137,194,31
3138,154,127
3139,87,132
3140,135,102
3141,130,107
3142,112,20
3143,143,122
3144,128,87
3145,69,14
3146,149,125
3147,19,119
3148,115,84
3149,195,24
3150,11,15
3151,154,109
3152,119,89
3153,99,28
3154,132,59
3155,141,78
3156,59,12
3157,139,113
3158,173,147
3159,149,91
3160,85,98
3161,200,163
3162,130,94
3163,85,131
3164,172,93
3165,119,88
3166,162,172
3167,67,184
3168,111,82
3169,188,100
3170,128,70
3171,104,11
3172,171,46
3173,55,167
3174,126,70
3175,116,133
3176,129,100
3177,72,114
3178,127,92
3179,44,197
3180,90,139
3181,12,4
3182,111,94
3183,81,94
3184,141,74
3185,58,1
3186,150,126
3187,180,49
3188,167,106
3189,66,10
3190,77,125
3191,181,61
3192,185,111
3193,5,15
3194,152,78
3195,114,2
3196,88,19
3197,109,83
3198,10,32
3199,120,105
3200,97,108
3201,63,151
3202,137,88
3203,66,12
3204,107,31
3205,135,33
3206,111,2
3207,106,113
3208,81,87
3209,57,172
3210,69,85
3211,54,187
3212,149,106
3213,169,128
3214,166,7
3215,130,82
3216,51,167
3217,135,72
3218,135,77
3219,119,86
3220,149,96
3221,34,140
3222,87,3
3223,146,74
3224,126,71
3225,120,104
3226,136,49
3227,105,76
3228,194,11
3229,140,61
3230,101,127
3231,165,63
3232,90,30
3233,184,38
3234,121,46
3235,181,61
3236,119,46
3237,82,133
3238,5,34
3239,117,3
3240,102,109
3241,162,59
3242,171,24
3243,196,56
3244,52,189
3245,154,88
3246,83,20
3247,107,117
3248,140,57
3249,157,83
3250,121,101
3251,64,15
3252,149,115
3253,139,99
3254,170,79
3255,141,75
3256,163,93
3257,133,69
3258,157,62
3259,183,55
3260,43,165
3261,83,24
3262,141,61
3263,170,80
3264,50,177
3265,111,88
3266,126,77
3267,87,22
3268,135,44
3269,163,101
3270,170,67
3271,126,110
3272,124,64
3273,185,13
3274,126,69
3275,115,94
3276,42,94
3277,183,76
3278,115,94
3279,159,59
3280,138,58
3281,142,85
3282,115,38
3283,130,107
3284,102,119
3285,158,106
3286,96,26
3287,102,112
3288,127,67
3289,104,28
3290,117,96
3291,115,99
3292,163,64
3293,171,34
3294,95,93
3295,128,8
3296,170,56
3297,105,79
3298,136,65
3299,141,103
3300,157,78
3301,126,86
3302,69,109
3303,68,166
3304,172,49
3305,112,87
3306,191,111
3307,174,149
3308,175,87
3309,126,107
3310,84,28
3311,148,80
3312,145,118
3313,114,100
3314,145,81
3315,183,54
3316,185,50
3317,161,53
3318,131,77
3319,50,176
3320,82,124
3321,169,73
3322,157,17
3323,87,99
3324,171,151
3325,125,106
3326,136,48
3327,125,65
3328,94,113
3329,96,98
3330,85,71
3331,160,57
3332,41,1
3333,71,133
3334,177,83
3335,130,43
3336,86,119
3337,177,25
3338,190,105
3339,174,95
3340,132,52
3341,146,93
3342,149,61
3343,191,48
3344,135,48
3345,181,75
3346,116,73
3347,69,8
3348,101,109
3349,148,73
3350,173,96
3351,162,96
3352,75,157
3353,27,117
3354,102,84
3355,88,118
3356,123,66
3357,119,114
3358,115,38
3359,188,121
3360,59,165
3361,10,3
3362,131,64
3363,105,94
3364,197,65
3365,163,37
3366,111,120
3367,199,13
3368,124,77
3369,105,84
3370,159,66
3371,181,55
3372,133,117
3373,187,65
3374,130,82
3375,139,54
3376,102,121
3377,85,129
3378,130,70
3379,83,102
3380,120,89
3381,95,111
3382,134,71
3383,155,20
3384,151,27
3385,119,95
3386,166,43
3387,132,101
3388,94,71
3389,104,106
3390,162,40
3391,134,77
3392,185,50
3393,43,167
3394,131,44
3395,42,166
3396,95,108
3397,113,103
3398,135,65
3399,63,173
3400,60,12
3401,102,29
3402,182,85
3403,52,176
3404,136,83
3405,69,184
3406,193,36
3407,29,120
3408,46,170
3409,74,129
3410,12,5
3411,152,83
3412,124,52
3413,148,80
3414,185,74
3415,45,179
3416,137,45
3417,97,19
3418,139,96
3419,167,71
3420,124,69
3421,83,134
3422,161,81
3423,60,170
3424,136,86
3425,96,137
3426,92,27
3427,126,82
3428,130,83
3429,100,99
3430,129,75
3431,170,28
3432,122,134
3433,93,128
3434,141,107
3435,102,107
3436,179,54
3437,122,12
3438,70,169
3439,89,98
3440,55,184
3441,127,92
3442,189,54
3443,116,37
3444,140,109
3445,47,180
3446,119,130
3447,169,56
3448,121,70
3449,135,78
3450,118,97
3451,130,80
3452,140,107
3453,129,66
3454,128,71
3455,155,61
3456,94,71
3457,131,63
3458,154,49
3459,160,93
3460,124,82
3461,163,39
3462,116,89
3463,43,173
3464,116,94
3465,160,82
3466,82,85
3467,142,73
3468,105,82
3469,30,117
3470,92,119
3471,53,173
3472,146,71
3473,95,95
3474,117,87
3475,149,96
3476,110,18
3477,42,173
3478,114,76
3479,97,8
3480,169,58
3481,141,50
3482,169,81
3483,118,66
3484,181,148
3485,136,100
3486,162,67
3487,159,106
3488,41,172
3489,162,88
3490,161,60
3491,146,82
3492,175,119
3493,16,10
3494,111,133
3495,97,76
3496,42,185
3497,157,51
3498,93,21
3499,77,121
3500,91,107
3501,59,170
3502,185,107
3503,125,69
3504,92,103
3505,116,57
3506,82,153
3507,187,116
3508,182,53
3509,126,57
3510,91,68
3511,188,51
3512,129,99
3513,140,65
3514,70,163
3515,116,109
3516,147,92
3517,173,76
3518,97,117
3519,188,38
3520,174,120
3521,138,104
3522,117,66
3523,173,24
3524,127,78
3525,82,65
3526,152,22
3527,161,48
3528,172,77
3529,91,119
3530,61,172
3531,123,86
3532,172,13
3533,111,74
3534,104,2
3535,116,111
3536,153,103
3537,103,127
3538,180,26
3539,102,30
3540,129,61
3541,181,72
3542,125,75
3543,113,17
3544,78,25
3545,180,44
3546,197,57
3547,179,7
3548,141,95
3549,179,19
3550,102,100
3551,131,82
3552,121,70
3553,88,101
3554,122,49
3555,106,28
3556,159,112
3557,187,109
3558,163,97
3559,145,83
3560,76,127
3561,163,76
3562,67,13
3563,120,66
3564,157,76
3565,163,139
3566,140,95
3567,126,83
3568,180,57
3569,163,8
3570,122,91
3571,125,125
3572,147,98
3573,133,67
3574,158,73
3575,140,78
3576,132,71
3577,127,121
3578,73,180
3579,94,85
3580,63,108
3581,92,120
3582,67,195
3583,80,197
3584,149,78
3585,34,1
3586,55,178
3587,121,83
3588,168,67
3589,52,1
3590,135,82
3591,88,95
3592,186,42
3593,76,17
3594,193,18
3595,95,19
3596,123,82
3597,193,54
3598,99,102
3599,188,29
3600,179,45
3601,72,5
3602,79,196
3603,89,128
3604,14,8
3605,168,68
3606,126,2
3607,139,100
3608,135,81
3609,172,82
3610,94,137
3611,179,104
3612,130,64
3613,152,79
3614,119,93
3615,73,18
3616,35,151
3617,98,136
3618,134,82
3619,189,105
3620,136,79
3621,133,79
3622,143,111
3623,161,150
3624,172,81
3625,106,108
3626,138,81
3627,166,71
3628,155,65
3629,51,184
3630,169,33
3631,177,28
3632,71,22
3633,48,183
3634,89,124
3635,137,162
3636,123,97
3637,131,99
3638,146,94
3639,164,130
3640,116,97
3641,143,110
3642,36,151
3643,175,81
3644,106,21
3645,57,172
3646,161,55
3647,84,66
3648,50,179
3649,82,155
3650,45,159
3651,88,131
3652,161,53
3653,103,108
3654,107,17
3655,156,103
3656,141,68
3657,188,45
3658,174,151
3659,153,64
3660,144,81
3661,128,80
3662,168,88
3663,127,79
3664,178,6
3665,49,3
3666,124,73
3667,175,1
3668,191,181
3669,159,68
3670,134,74
3671,30,116
3672,126,98
3673,174,152
3674,63,139
3675,120,88
3676,85,16
3677,157,92
3678,174,72
3679,65,145
3680,91,1
3681,158,91
3682,156,74
3683,186,63
3684,85,137
3685,199,78
3686,61,131
3687,68,174
3688,175,3
3689,182,51
3690,144,110
3691,195,96
3692,85,129
3693,161,51
3694,177,90
3695,83,119
3696,110,130
3697,55,8
3698,93,132
3699,150,91
3700,192,25
3701,144,92
3702,151,40
3703,86,70
3704,127,66
3705,99,101
3706,177,23
3707,144,50
3708,185,102
3709,191,58
3710,138,87
3711,108,88
3712,111,66
3713,67,173
3714,88,136
3715,116,28
3716,113,94
3717,106,103
3718,146,78
3719,147,91
3720,105,80
3721,82,65
3722,148,62
3723,17,9
3724,191,183
3725,77,99
3726,143,54
3727,143,114
3728,149,89
3729,161,89
3730,180,55
3731,170,87
3732,133,108
3733,160,61
3734,138,69
3735,149,31
3736,103,115
3737,112,144
3738,143,113
3739,165,40
3740,1,44
3741,179,30
3742,89,138
3743,148,73
3744,132,105
3745,184,39
3746,79,77
3747,118,101
3748,170,28
3749,144,69
3750,157,110
3751,135,115
3752,84,119
3753,161,54
3754,130,105
3755,53,184
3756,22,11
3757,164,138
3758,66,176
3759,135,66
3760,136,91
3761,168,75
3762,140,110
3763,130,69
3764,74,119
3765,114,34
3766,112,128
3767,66,163
3768,88,99
3769,191,51
3770,71,16
3771,117,98
3772,95,20
3773,181,82
3774,5,34
3775,144,83
3776,129,60
3777,151,80
3778,46,4
3779,173,154
3780,176,21
3781,136,85
3782,96,83
3783,173,29
3784,184,112
3785,140,77
3786,123,101
3787,188,36
3788,188,40
3789,71,84
3790,182,56
3791,151,77
3792,182,46
3793,178,116
3794,140,89
3795,90,15
3796,140,81
3797,97,106
3798,121,121
3799,127,79
3800,51,186
3801,93,84
3802,85,111
3803,149,82
3804,94,26
3805,96,26
3806,77,121
3807,95,25
3808,53,6
3809,63,150
3810,158,62
3811,49,175
3812,164,107
3813,132,103
3814,116,98
3815,169,23
3816,145,95
3817,160,50
3818,185,42
3819,97,69
3820,133,81
3821,166,52
3822,68,166
3823,125,97
3824,92,131
3825,94,4
3826,174,151
3827,97,74
3828,87,65
3829,86,140
3830,134,101
3831,107,132
3832,139,113
3833,119,34
3834,175,49
3835,173,27
3836,135,49
3837,141,87
3838,85,98
3839,72,95
3840,41,174
3841,88,86
3842,74,83
