uid,count
2664,1288
2665,817
2666,1272
2667,917
2668,671
2669,1323
2670,1522
2671,1165
2672,872
2673,1189
2674,1075
2675,599
2676,865
2677,1372
2678,1253
2679,785
2680,1244
2681,1391
2682,1232
2683,1895
2684,916
2685,952
2686,1430
2687,2993
2688,2106
2689,1069
2690,865
2691,1848
2692,1283
2693,737
2694,1462
2695,1315
2696,924
2697,763
2698,917
2699,699
2700,1748
2701,1053
2702,945
2703,968
2704,1456
2705,1706
2706,2656
2707,1031
2708,959
2709,1477
2710,704
2711,926
2712,947
2713,604
2714,1072
2715,1555
2716,3358
2717,1127
2718,924
2719,1073
2720,1076
2721,1221
2722,1138
2723,2306
2724,603
2725,797
2726,1311
2727,835
2728,779
2729,1411
2730,1781
2731,777
2732,836
2733,1254
2734,987
2735,827
2736,829
2737,1144
2738,778
2739,1274
2740,1274
2741,976
2742,1172
2743,1794
2744,1914
2745,863
2746,1172
2747,1147
2748,1646
2749,2362
2750,818
2751,1563
2752,698
2753,1434
2754,860
2755,1262
2756,988
2757,829
2758,784
2759,950
2760,1045
2761,1064
2762,2040
2763,2390
2764,1399
2765,1284
2766,752
2767,1404
2768,1459
2769,1524
2770,1019
2771,1049
2772,734
2773,932
2774,1049
2775,682
2776,1376
2777,638
2778,2659
2779,976
2780,948
2781,932
2782,978
2783,2313
2784,1299
2785,1495
2786,1405
2787,839
2788,857
2789,1001
2790,1119
2791,992
2792,1300
2793,843
2794,1019
2795,834
2796,833
2797,1382
2798,1012
2799,719
2800,1157
2801,1974
2802,905
2803,797
2804,1896
2805,1102
2806,1296
2807,1357
2808,1410
2809,2222
2810,870
2811,972
2812,1213
2813,653
2814,1298
2815,1957
2816,1001
2817,2534
2818,1058
2819,1076
2820,1276
2821,796
2822,741
2823,690
2824,1329
2825,1184
2826,1379
2827,1044
2828,870
2829,811
2830,957
2831,1031
2832,885
2833,947
2834,1198
2835,997
2836,1275
2837,1196
2838,808
2839,1226
2840,951
2841,1135
2842,1491
2843,1639
2844,1612
2845,1004
2846,1071
2847,975
2848,741
2849,725
2850,1376
2851,742
2852,671
2853,1323
2854,1035
2855,1317
2856,1140
2857,977
2858,1176
2859,1344
2860,754
2861,1201
2862,2311
2863,1040
2864,1703
2865,918
2866,1088
2867,691
2868,1338
2869,1199
2870,1695
2871,895
2872,781
2873,1032
2874,694
2875,707
2876,727
2877,1188
2878,1591
2879,2854
2880,1118
2881,779
2882,1103
2883,1546
2884,857
2885,786
2886,851
2887,1716
2888,1308
2889,1337
2890,1655
2891,918
2892,1237
2893,667
2894,959
2895,860
2896,1851
2897,2228
2898,1098
2899,1327
2900,985
2901,1060
2902,1465
2903,1271
2904,1064
2905,1196
2906,775
2907,1796
2908,801
2909,1391
2910,897
2911,1348
2912,1785
2913,682
2914,887
2915,1380
2916,841
2917,1681
2918,1349
2919,789
2920,914
2921,876
2922,1098
2923,756
2924,1039
2925,970
2926,711
2927,1599
2928,861
2929,1720
2930,833
2931,1310
2932,1395
2933,1055
2934,851
2935,828
2936,1958
2937,986
2938,1301
2939,1234
2940,1124
2941,969
2942,762
2943,833
2944,1332
2945,867
2946,811
2947,1139
2948,730
2949,1446
2950,1156
2951,1097
2952,798
2953,1382
2954,1298
2955,1577
2956,996
2957,1000
2958,997
2959,898
2960,1866
2961,1025
2962,1887
2963,1008
2964,1656
2965,1520
2966,814
2967,1534
2968,665
2969,821
2970,853
2971,1329
2972,735
2973,818
2974,1060
2975,802
2976,712
2977,1244
2978,938
2979,1100
2980,668
2981,815
2982,1077
2983,1640
2984,1961
2985,852
2986,1221
2987,2067
2988,1009
2989,904
2990,1098
2991,880
2992,2143
2993,1295
2994,1356
2995,659
2996,1325
2997,1373
2998,1797
2999,1893
3000,838
3001,912
3002,915
3003,793
3004,1332
3005,845
3006,1055
3007,2339
3008,1026
3009,1484
3010,933
3011,826
3012,996
3013,1445
3014,2296
3015,772
3016,659
3017,1229
3018,1531
3019,1900
3020,924
3021,1177
3022,1477
3023,1427
3024,1816
3025,856
3026,1154
3027,846
3028,1300
3029,1390
3030,1374
3031,1009
3032,1384
3033,849
3034,788
3035,1934
3036,1350
3037,1083
3038,1375
3039,1410
3040,761
3041,2187
3042,1311
3043,960
3044,672
3045,876
3046,2077
3047,1077
3048,832
3049,867
3050,1313
3051,1380
3052,851
3053,702
3054,1536
3055,896
3056,951
3057,1294
3058,1296
3059,1315
3060,1045
3061,857
3062,668
3063,1067
3064,925
3065,1765
3066,1022
3067,1135
3068,736
3069,2078
3070,1082
3071,1002
3072,1233
3073,1089
3074,1211
3075,737
3076,2002
3077,902
3078,1300
3079,1781
3080,764
3081,2129
3082,1130
3083,1225
3084,1193
3085,940
3086,763
3087,1596
3088,1076
3089,793
3090,612
3091,1474
3092,817
3093,814
3094,1561
3095,950
3096,1300
3097,1082
3098,1600
3099,1056
3100,859
3101,1454
3102,723
3103,782
3104,953
3105,820
3106,1495
3107,877
3108,1102
3109,752
3110,845
3111,1150
3112,944
3113,1493
3114,1072
3115,822
3116,1869
3117,1500
3118,1182
3119,902
3120,1819
3121,761
3122,788
3123,1266
3124,903
3125,1003
3126,1408
3127,1747
3128,1717
3129,837
3130,1100
3131,940
3132,1794
3133,1436
3134,1495
3135,747
3136,1321
3137,1004
3138,1353
3139,1675
3140,1534
3141,849
3142,943
3143,1062
3144,843
3145,1680
3146,1286
3147,1017
3148,957
3149,1564
3150,635
3151,1135
3152,624
3153,970
3154,2159
3155,726
3156,941
3157,1083
3158,732
3159,1094
3160,1155
3161,1176
3162,627
3163,1516
3164,1611
3165,901
3166,1875
3167,1787
3168,1283
3169,2189
3170,1351
3171,1235
3172,963
3173,2458
3174,976
3175,1038
3176,939
3177,1737
3178,1214
3179,963
3180,1510
3181,684
3182,1338
3183,1240
3184,968
3185,1313
3186,2549
3187,1506
3188,1067
3189,812
3190,961
3191,818
3192,1095
3193,1606
3194,971
3195,1154
3196,1729
3197,991
3198,1207
3199,996
3200,1120
3201,1168
3202,1107
3203,916
3204,997
3205,1460
3206,1177
3207,1309
3208,1339
3209,975
3210,821
3211,1170
3212,1437
3213,873
3214,867
3215,975
3216,722
3217,1425
3218,1719
3219,1105
3220,996
3221,1193
3222,888
3223,836
3224,1397
3225,985
3226,708
3227,1081
3228,848
3229,861
3230,774
3231,1145
3232,1068
3233,1614
3234,1466
3235,855
3236,1835
3237,1179
3238,1552
3239,1661
3240,699
3241,1161
3242,1194
3243,820
3244,1929
3245,995
3246,1670
3247,1563
3248,757
3249,1193
3250,1133
3251,696
3252,1537
3253,914
3254,910
3255,1119
3256,643
3257,1195
3258,1544
3259,2434
3260,897
3261,1262
3262,1434
3263,952
3264,1086
3265,1408
3266,899
3267,1125
3268,870
3269,1711
3270,1331
3271,853
3272,1216
3273,865
3274,1203
3275,1055
3276,1448
3277,1047
3278,1748
3279,2138
3280,1968
3281,720
3282,700
3283,1300
3284,1310
3285,1008
3286,1146
3287,798
3288,998
3289,1130
3290,976
3291,1304
3292,961
3293,846
3294,878
3295,759
3296,1408
3297,682
3298,988
3299,1364
3300,1598
3301,915
3302,1005
3303,811
3304,2156
3305,795
3306,959
3307,1278
3308,1329
3309,1048
3310,915
3311,1271
3312,846
3313,1170
3314,1651
3315,1165
3316,949
3317,1814
3318,1302
3319,1275
3320,1174
3321,768
3322,1892
3323,1013
3324,696
3325,869
3326,1246
3327,811
3328,869
3329,2183
3330,930
3331,1401
3332,772
3333,1604
3334,1219
3335,1115
3336,1731
3337,808
3338,1491
3339,799
3340,1056
3341,981
3342,728
3343,826
3344,1108
3345,658
3346,1780
3347,681
3348,936
3349,770
3350,659
3351,1166
3352,765
3353,1152
3354,836
3355,2355
3356,969
3357,1556
3358,1460
3359,1133
3360,1136
3361,916
3362,652
3363,1913
3364,1101
3365,2985
3366,991
3367,1144
3368,1208
3369,756
3370,1153
3371,960
3372,1031
3373,868
3374,892
3375,1509
3376,1188
3377,864
3378,1693
3379,1990
3380,1272
3381,1031
3382,927
3383,749
3384,1011
3385,1019
3386,1206
3387,1013
3388,1512
3389,1565
3390,1285
3391,922
3392,764
3393,794
3394,939
3395,644
3396,2077
3397,1446
3398,722
3399,1975
3400,761
3401,1128
3402,1065
3403,1264
3404,799
3405,1814
3406,1782
3407,2100
3408,1466
3409,908
3410,1104
3411,1007
3412,1104
3413,1268
3414,1900
3415,1113
3416,1020
3417,1063
3418,2155
3419,989
3420,1090
3421,1550
3422,1029
3423,699
3424,1014
3425,804
3426,697
3427,1367
3428,1037
3429,1488
3430,866
3431,833
3432,898
3433,644
3434,695
3435,1052
3436,1417
3437,776
3438,631
3439,815
3440,1086
3441,706
3442,1076
3443,2040
3444,729
3445,1011
3446,1327
3447,818
3448,3070
3449,653
3450,829
3451,1115
3452,733
3453,735
3454,1071
3455,1263
3456,1705
3457,1809
3458,782
3459,698
3460,1432
3461,1401
3462,1836
3463,1075
3464,1912
3465,754
3466,1310
3467,1149
3468,899
3469,905
3470,1061
3471,1007
3472,1457
3473,953
3474,1116
3475,1062
3476,888
3477,2953
3478,1047
3479,1296
3480,1227
3481,2390
3482,864
3483,1364
3484,1507
3485,1468
3486,1488
3487,927
3488,1559
3489,1536
3490,1918
3491,1445
3492,1170
3493,1549
3494,1079
3495,1924
3496,913
3497,928
3498,877
3499,1382
3500,961
3501,2189
3502,1648
3503,1441
3504,1133
3505,974
3506,885
3507,1300
3508,1103
3509,1813
3510,873
3511,1202
3512,661
3513,912
3514,2807
3515,704
3516,1197
3517,835
3518,1187
3519,830
3520,1612
3521,775
3522,999
3523,988
3524,1085
3525,644
3526,802
3527,1588
3528,772
3529,671
3530,891
3531,1548
3532,967
3533,777
3534,1345
3535,1740
3536,849
3537,956
3538,2714
3539,675
3540,842
3541,999
3542,976
3543,1710
3544,987
3545,1185
3546,1391
3547,1000
3548,2220
3549,1374
3550,973
3551,1114
3552,1806
3553,1019
3554,992
3555,955
3556,1188
3557,1133
3558,1574
3559,1436
3560,1018
3561,861
3562,1144
3563,981
3564,1544
3565,1988
3566,1030
3567,773
3568,1102
3569,786
3570,1649
3571,2260
3572,1251
3573,670
3574,1023
3575,1415
3576,1277
3577,1005
3578,1225
3579,1658
3580,1608
3581,749
3582,1261
3583,1166
3584,1038
3585,674
3586,1157
3587,1097
3588,1244
3589,937
3590,1452
3591,1352
3592,1774
3593,904
3594,763
3595,1750
3596,1446
3597,1083
3598,939
3599,983
3600,1386
3601,927
3602,1030
3603,979
3604,882
3605,1661
3606,786
3607,1141
3608,832
3609,1885
3610,988
3611,1506
3612,858
3613,1414
3614,1229
3615,829
3616,2111
3617,1477
3618,1402
3619,1304
3620,913
3621,1028
3622,1166
3623,1723
3624,787
3625,856
3626,769
3627,1446
3628,936
3629,683
3630,1929
3631,933
3632,1338
3633,762
3634,1145
3635,1315
3636,1016
3637,849
3638,1979
3639,755
3640,969
3641,1247
3642,742
3643,681
3644,1305
3645,919
3646,1206
3647,1240
3648,1576
3649,1088
3650,1231
3651,1802
3652,1005
3653,797
3654,1283
3655,834
3656,3017
3657,958
3658,894
3659,1579
3660,1136
3661,1216
3662,813
3663,1562
3664,1425
3665,1131
3666,2150
3667,2605
3668,1788
3669,1058
3670,1128
3671,1303
3672,954
3673,1042
3674,777
3675,950
3676,824
3677,1633
3678,923
3679,1584
3680,731
3681,777
3682,1600
3683,1890
3684,699
3685,939
3686,2579
3687,752
3688,627
3689,1008
3690,2018
3691,2416
3692,1008
3693,1366
3694,976
3695,741
3696,1497
3697,822
3698,1355
3699,1845
3700,1281
3701,779
3702,2105
3703,1157
3704,1084
3705,1019
3706,868
3707,977
3708,1032
3709,2086
3710,1289
3711,1368
3712,904
3713,1208
3714,1149
3715,819
3716,863
3717,1640
3718,1657
3719,665
3720,836
3721,729
3722,929
3723,1274
3724,1301
3725,1422
3726,2042
3727,1121
3728,1095
3729,1131
3730,736
3731,937
3732,714
3733,722
3734,1164
3735,1621
3736,799
3737,1533
3738,1459
3739,1392
3740,942
3741,1731
3742,1134
3743,1322
3744,976
3745,1260
3746,1380
3747,1132
3748,1512
3749,1166
3750,1164
3751,1028
3752,788
3753,777
3754,665
3755,785
3756,964
3757,1303
3758,923
3759,1368
3760,1189
3761,725
3762,877
3763,2108
3764,1134
3765,841
3766,980
3767,1991
3768,1188
3769,1096
3770,1334
3771,1605
3772,702
3773,1506
3774,930
3775,1346
3776,973
3777,1421
3778,900
3779,1254
3780,1176
3781,1012
3782,2007
3783,1718
3784,769
3785,1842
3786,1113
3787,2220
3788,1723
3789,1287
3790,841
3791,1144
3792,937
3793,1125
3794,1203
3795,1013
3796,986
3797,1098
3798,895
3799,1133
3800,754
3801,844
3802,979
3803,1116
3804,886
3805,1011
3806,1449
3807,1207
3808,761
3809,1407
3810,1087
3811,722
3812,1131
3813,788
3814,967
3815,1062
3816,1150
3817,699
3818,2081
3819,837
3820,1046
3821,1250
3822,1499
3823,782
3824,1309
3825,1423
3826,786
3827,657
3828,750
3829,784
3830,880
3831,830
3832,1408
3833,1227
3834,1021
3835,2480
3836,1328
3837,1117
3838,831
3839,1017
3840,2291
3841,1206
3842,1180
3843,821
3844,1636
3845,1215
3846,647
3847,772
3848,871
3849,1852
3850,996
3851,848
3852,892
3853,968
3854,2407
3855,928
3856,2230
3857,1819
3858,959
3859,1196
3860,2788
3861,899
3862,1106
3863,1424
3864,795
3865,1315
3866,1221
3867,1279
3868,1090
3869,974
3870,1021
3871,911
3872,1391
3873,920
3874,814
3875,1165
3876,1537
3877,852
3878,1319
3879,1177
3880,1778
3881,1884
3882,2099
3883,928
3884,1954
3885,1288
3886,829
3887,940
3888,1521
3889,929
3890,1572
3891,1273
3892,1898
3893,1369
3894,1282
3895,1062
3896,990
3897,952
3898,950
3899,2682
3900,1373
3901,1029
3902,1445
3903,729
3904,1539
3905,1243
3906,1192
3907,681
3908,1022
3909,2176
3910,1417
3911,880
3912,1719
3913,1118
3914,1064
3915,974
3916,757
3917,1191
3918,1324
3919,1551
3920,1655
3921,844
3922,1475
3923,715
3924,888
3925,2220
3926,1587
3927,647
3928,860
3929,733
3930,1098
3931,1021
3932,778
3933,1284
3934,824
3935,1695
3936,1763
3937,1071
3938,1139
3939,815
3940,1795
3941,1080
3942,756
3943,1482
3944,766
3945,1035
3946,1092
3947,871
3948,1190
3949,1375
3950,1393
3951,1090
3952,795
3953,798
3954,1637
3955,1148
3956,1149
3957,751
3958,1932
3959,1434
3960,1901
3961,1057
3962,860
3963,948
3964,1771
3965,940
3966,2257
3967,1675
3968,641
3969,963
3970,2554
3971,845
3972,900
3973,724
3974,2521
3975,1205
3976,768
3977,1321
3978,1426
3979,1292
3980,1729
3981,1153
3982,1142
3983,910
3984,1632
3985,1078
3986,1066
3987,1143
3988,838
3989,1550
3990,1318
3991,1499
3992,2317
3993,1772
3994,721
3995,1477
3996,1190
3997,2000
3998,977
3999,993
4000,1731
4001,664
4002,867
4003,1790
4004,827
4005,1714
4006,1054
4007,864
4008,868
4009,1922
4010,688
4011,830
4012,1659
4013,839
4014,2164
4015,1900
4016,735
4017,998
4018,1461
4019,1278
4020,1403
4021,1069
4022,1178
4023,992
4024,1348
4025,825
4026,784
4027,1277
4028,718
4029,1240
4030,963
4031,992
4032,739
4033,929
4034,1071
4035,2045
4036,1084
4037,1071
4038,898
4039,991
4040,1016
4041,1562
4042,1179
4043,1667
4044,2518
4045,2188
4046,1052
4047,1336
4048,2111
4049,1236
4050,653
4051,2830
4052,1399
4053,1181
4054,875
4055,1350
4056,1307
4057,2155
4058,1177
4059,808
4060,717
4061,725
4062,992
4063,622
4064,809
4065,1114
4066,1118
4067,1147
4068,911
4069,698
4070,805
4071,1270
4072,1257
4073,1212
4074,1416
4075,952
4076,1123
4077,1661
4078,1556
4079,933
4080,1005
4081,1620
4082,837
4083,651
4084,1238
4085,946
4086,754
4087,966
4088,1575
4089,702
4090,1305
4091,1129
4092,837
4093,971
4094,1057
4095,1025
4096,2074
4097,1405
4098,1472
4099,748
4100,1281
4101,1271
4102,1575
4103,1531
4104,1055
4105,864
4106,655
4107,888
4108,1082
4109,1094
4110,1961
4111,1543
4112,1449
4113,1210
4114,630
4115,1406
4116,894
4117,1107
4118,1114
4119,805
4120,1865
4121,1959
4122,1123
4123,826
4124,1186
4125,1600
4126,809
4127,2226
4128,904
4129,1132
4130,1482
4131,2419
4132,836
4133,1070
4134,1532
4135,859
4136,1188
4137,1182
4138,798
4139,1520
4140,1621
4141,905
4142,2541
4143,1173
4144,1613
4145,961
4146,854
4147,680
4148,716
4149,970
4150,1266
4151,681
4152,2820
4153,724
4154,871
4155,748
4156,711
4157,752
4158,1324
4159,1470
4160,1215
4161,1248
4162,817
4163,1418
4164,1051
4165,1246
4166,2020
4167,1479
4168,1127
4169,1358
4170,739
4171,960
4172,1367
4173,1885
4174,746
4175,1240
4176,854
4177,1947
4178,2404
4179,1860
4180,1157
4181,848
4182,1934
4183,1361
4184,1307
4185,928
4186,926
4187,1039
4188,1411
4189,840
4190,1132
4191,955
4192,1963
4193,1347
4194,1033
4195,1299
4196,1434
4197,1015
4198,1787
4199,1402
4200,952
4201,841
4202,667
4203,683
4204,1437
4205,784
4206,1161
4207,1181
4208,1079
4209,1459
4210,2390
4211,1761
4212,838
4213,678
4214,969
4215,623
4216,881
4217,1497
4218,854
4219,1664
4220,806
4221,2695
4222,1547
4223,901
4224,1029
4225,912
4226,813
4227,1381
4228,730
4229,723
4230,1050
4231,741
4232,1399
4233,928
4234,1326
4235,1282
4236,1462
4237,731
4238,1030
4239,1332
4240,898
4241,1106
4242,1079
4243,811
4244,1224
4245,975
4246,1245
4247,848
4248,1497
4249,847
4250,1814
4251,1152
4252,1099
4253,1115
4254,912
4255,2097
4256,2055
4257,877
4258,791
4259,927
4260,1091
4261,1395
4262,764
4263,1269
4264,757
4265,1102
4266,1558
4267,770
4268,2029
4269,1216
4270,1332
4271,1540
4272,796
4273,820
4274,834
4275,1530
4276,1090
4277,753
4278,866
4279,1096
4280,2098
4281,1707
4282,1326
4283,1061
4284,1050
4285,1012
4286,1662
4287,1371
4288,978
4289,859
4290,858
4291,1376
4292,822
4293,1870
4294,1312
4295,996
4296,1190
4297,1049
4298,1722
4299,715
4300,1061
4301,1990
4302,2658
4303,2088
4304,700
4305,715
4306,2181
4307,1376
4308,830
4309,1245
4310,1334
4311,1090
4312,1464
4313,808
4314,1357
4315,1136
4316,986
4317,1136
4318,852
4319,833
4320,705
4321,1117
4322,1053
4323,929
4324,800
4325,994
4326,912
4327,965
4328,857
4329,1512
4330,987
4331,716
4332,1178
4333,908
4334,1146
4335,925
4336,1926
4337,1028
4338,1869
4339,1485
4340,1416
4341,1911
4342,1611
4343,996
4344,1027
4345,1109
4346,831
4347,1602
4348,888
4349,1855
4350,1267
4351,935
4352,1243
4353,999
4354,847
4355,1962
4356,1338
4357,766
4358,617
4359,1350
4360,724
4361,1268
4362,1414
4363,925
4364,925
4365,1001
4366,979
4367,1019
4368,1214
4369,930
4370,1184
4371,855
4372,1323
4373,1115
4374,1736
4375,1029
4376,994
4377,679
4378,862
4379,761
4380,1134
4381,1041
4382,1318
4383,826
4384,1017
4385,990
4386,696
4387,1231
4388,1323
4389,874
4390,878
4391,1038
4392,1632
4393,1130
4394,1023
4395,973
4396,783
4397,993
4398,783
4399,1199
4400,1142
4401,1952
4402,1698
4403,1563
4404,1718
4405,1969
4406,831
4407,2075
4408,994
4409,992
4410,1049
4411,789
4412,943
4413,1137
4414,934
4415,791
4416,702
4417,1460
4418,825
4419,656
4420,1547
4421,2217
4422,1070
4423,798
4424,682
4425,850
4426,2645
4427,856
4428,1202
4429,809
4430,1461
4431,699
4432,1112
4433,1580
4434,964
4435,1088
4436,757
4437,793
4438,717
4439,1273
4440,972
4441,1100
4442,1095
4443,1545
4444,951
4445,751
4446,863
4447,750
4448,2391
4449,1254
4450,896
4451,1444
4452,1045
4453,1596
4454,827
4455,2363
4456,898
4457,988
4458,1437
4459,1108
4460,773
4461,1006
4462,928
4463,985
4464,1010
4465,1208
4466,946
4467,1099
4468,924
4469,741
4470,822
4471,750
4472,2320
4473,1138
4474,1722
4475,673
4476,787
4477,989
4478,1511
4479,1026
4480,1142
4481,1081
4482,1838
4483,853
4484,742
4485,707
4486,881
4487,1785
4488,1042
4489,882
4490,702
4491,1415
4492,859
4493,945
4494,887
4495,945
4496,1498
4497,835
4498,1259
4499,1463
4500,1232
4501,1770
4502,1675
4503,1258
4504,732
4505,814
4506,1165
4507,704
4508,715
4509,791
4510,940
4511,992
4512,1735
4513,694
4514,805
4515,912
4516,849
4517,955
4518,1245
4519,879
4520,1022
4521,847
4522,1098
4523,829
4524,1259
4525,1134
4526,1486
4527,846
4528,817
4529,1186
4530,1231
4531,844
4532,1094
4533,1145
4534,1767
4535,878
4536,704
4537,1392
4538,2204
4539,1729
4540,742
4541,896
4542,2429
4543,887
4544,1003
4545,1341
4546,1146
4547,1395
4548,1776
4549,2121
4550,1090
4551,1858
4552,869
4553,709
4554,875
4555,830
4556,1044
4557,2581
4558,735
4559,1286
4560,1617
4561,843
4562,795
4563,857
4564,2291
4565,699
4566,676
4567,1014
4568,760
4569,1327
4570,1183
4571,1281
4572,968
4573,1901
4574,770
4575,1106
4576,2142
4577,1058
4578,1193
4579,698
4580,1494
4581,877
4582,1263
4583,848
4584,1027
4585,716
4586,920
4587,807
4588,1915
4589,672
4590,775
4591,997
4592,2627
4593,1404
4594,890
4595,952
4596,909
4597,1385
4598,1427
4599,1031
4600,1146
4601,789
4602,800
4603,1432
4604,1086
4605,763
4606,985
4607,926
4608,779
4609,1246
4610,2261
4611,1290
4612,1092
4613,837
4614,1105
4615,881
4616,965
4617,1380
4618,1360
4619,791
4620,1711
4621,1271
4622,740
4623,945
4624,1564
4625,1464
4626,838
4627,1213
4628,720
4629,1365
4630,878
4631,1237
4632,923
4633,1363
4634,969
4635,1626
4636,1684
4637,2059
4638,826
4639,2401
4640,1813
4641,896
4642,868
4643,1283
4644,1063
4645,2429
4646,823
4647,1289
4648,754
4649,1220
4650,798
4651,1404
4652,857
4653,996
4654,777
4655,860
4656,1564
4657,740
4658,798
4659,894
4660,1292
4661,1096
4662,1248
4663,985
4664,1089
4665,1655
4666,1141
4667,884
4668,1637
4669,1496
4670,725
4671,903
4672,1962
4673,2010
4674,925
4675,1314
4676,900
4677,793
4678,789
4679,662
4680,1370
4681,2063
4682,1605
4683,1739
4684,904
4685,931
4686,1286
4687,658
4688,1053
4689,1281
4690,1745
4691,1411
4692,1397
4693,933
4694,646
4695,825
4696,1155
4697,815
4698,927
4699,878
4700,994
4701,1212
4702,1060
4703,1109
4704,1279
4705,878
4706,935
4707,1645
4708,836
4709,1465
4710,936
4711,922
4712,2472
4713,1113
4714,1491
4715,1470
4716,1806
4717,1035
4718,961
4719,998
4720,994
4721,841
4722,1051
4723,1715
4724,1159
4725,856
4726,688
4727,717
4728,706
4729,876
4730,1235
4731,1387
4732,1659
4733,2063
4734,868
4735,874
4736,910
4737,629
4738,1101
4739,785
4740,825
4741,962
4742,1642
4743,1592
4744,646
4745,943
4746,905
4747,1449
4748,1081
4749,1736
4750,827
4751,2029
4752,769
4753,813
4754,760
4755,928
4756,1092
4757,1077
4758,933
4759,1445
4760,694
4761,985
4762,1491
4763,1422
4764,985
4765,1370
4766,1165
4767,741
4768,1681
4769,1858
4770,1443
4771,1206
4772,1492
4773,2027
4774,793
4775,1213
4776,1286
4777,1555
4778,1040
4779,1432
4780,1376
4781,1593
4782,993
4783,760
4784,1138
4785,733
4786,910
4787,920
4788,1936
4789,1735
4790,1746
4791,868
4792,1240
4793,1865
4794,1438
4795,1065
4796,939
4797,1020
4798,1170
